Waktu(s)	x1(m)		x2(m)		v1(m/s)	v2(m/s)	Energi(J)
0.790	0.00304498	0.00343996	0.01141766	0.01781680	9.5811
0.800	0.00313099	0.00357875	0.00556417	0.00978308	10.0073
0.810	0.00315261	0.00363310	-0.00137487	0.00099053	10.1135
0.820	0.00310195	0.00359719	-0.00877479	-0.00821269	9.8715
0.830	0.00297798	0.00346863	-0.01592060	-0.01747992	9.2978
0.840	0.00278648	0.00324874	-0.02219349	-0.02640164	8.4498
0.850	0.00253833	0.00294342	-0.02720956	-0.03447373	7.4117
0.860	0.00224685	0.00256399	-0.03086275	-0.04112679	6.2766
0.870	0.00192525	0.00212744	-0.03326596	-0.04581592	5.1302
0.880	0.00158500	0.00165558	-0.03462693	-0.04814155	4.0425
0.890	0.00123559	0.00117302	-0.03511936	-0.04795631	3.0662
0.900	0.00088529	0.00070434	-0.03480677	-0.04541638	2.2391
0.910	0.00054227	0.00027111	-0.03364895	-0.04095691	1.5863
0.920	0.00021535	-0.00011047	-0.03158146	-0.03519990	1.1203
0.930	-0.00008638	-0.00043084	-0.02862551	-0.02882750	0.8386
0.940	-0.00035482	-0.00068706	-0.02497282	-0.02246381	0.7224
0.950	-0.00058476	-0.00088181	-0.02100187	-0.01660063	0.7389
0.960	-0.00077546	-0.00102190	-0.01721275	-0.01158114	0.8487
0.970	-0.00093129	-0.00111700	-0.01410358	-0.00763055	1.0159
0.980	-0.00106103	-0.00117860	-0.01203625	-0.00490483	1.2182
0.990	-0.00117596	-0.00121958	-0.01114331	-0.00352465	1.4514
1.000	-0.00128745	-0.00125386	-0.01130989	-0.00357340	1.7274
1.010	-0.00140469	-0.00129585	-0.01223315	-0.00505842	2.0671
1.020	-0.00153336	-0.00135942	-0.01353118	-0.00785485	2.4901
1.030	-0.00167539	-0.00145634	-0.01485528	-0.01166250	3.0077
1.040	-0.00182973	-0.00159446	-0.01596284	-0.01600271	3.6193
1.050	-0.00199350	-0.00177615	-0.01672791	-0.02026718	4.3137
1.060	-0.00216296	-0.00199739	-0.01709590	-0.02380969	5.0719
1.070	-0.00233392	-0.00224800	-0.01701245	-0.02605450	5.8689
1.080	-0.00250135	-0.00251276	-0.01636640	-0.02658895	6.6735
1.090	-0.00265877	-0.00277339	-0.01497771	-0.02521408	7.4454
1.100	-0.00279773	-0.00301070	-0.01263933	-0.02194384	8.1338
1.110	-0.00290786	-0.00320655	-0.00919629	-0.01696218	8.6799
1.120	-0.00297788	-0.00334521	-0.00462807	-0.01056092	9.0243
1.130	-0.00299720	-0.00341418	0.00090220	-0.00308447	9.1178
1.140	-0.00295775	-0.00340453	0.00705435	0.00510095	8.9333
1.150	-0.00285555	-0.00331108	0.01337366	0.01361071	8.4733
1.160	-0.00269131	-0.00313262	0.01938662	0.02202949	7.7712
1.170	-0.00247018	-0.00287230	0.02469540	0.02990330	6.8857
1.180	-0.00220064	-0.00253797	0.02903872	0.03675342	5.8901
1.190	-0.00189302	-0.00214219	0.03230261	0.04211952	4.8614
1.200	-0.00155819	-0.00170180	0.03448555	0.04562457	3.8707
1.210	-0.00120673	-0.00123668	0.03564061	0.04704260	2.9772
1.220	-0.00084862	-0.00076801	0.03582393	0.04634662	2.2259
1.230	-0.00049337	-0.00031620	0.03507289	0.04371958	1.6466
1.240	-0.00015017	0.00010114	0.03342102	0.03952383	1.2533
1.250	0.00017228	0.00047064	0.03093882	0.03423859	1.0440
1.260	0.00046633	0.00078402	0.02777672	0.02838482	1.0012
1.270	0.00072637	0.00103810	0.02418541	0.02245871	1.0947
1.280	0.00094972	0.00123439	0.02049837	0.01688878	1.2869
1.290	0.00113723	0.00137822	0.01707804	0.01201999	1.5405
1.300	0.00129324	0.00147801	0.01424284	0.00811719	1.8259
1.310	0.00142475	0.00154444	0.01220058	0.00537390	2.1266
1.320	0.00154011	0.00158978	0.01101130	0.00391322	2.4405
1.330	0.00164755	0.00162712	0.01059089	0.00377491	2.7765
1.340	0.00175387	0.00166948	0.01075076	0.00489249	3.1488
1.350	0.00186372	0.00172853	0.01125593	0.00707247	3.5705
1.360	0.00197938	0.00181339	0.01187879	0.00998956	4.0491
1.370	0.00210105	0.00192933	0.01243042	0.01320798	4.5836
1.380	0.00222725	0.00207690	0.01276324	0.01622945	5.1644
1.390	0.00235517	0.00225161	0.01275210	0.01855881	5.7739
1.400	0.00248073	0.00244434	0.01227026	0.01977142	6.3866
1.410	0.00259854	0.00264229	0.01117760	0.01956597	6.9694
1.420	0.00270177	0.00283041	0.00933190	0.01779165	7.4821
1.430	0.00278228	0.00299288	0.00662171	0.01444770	7.8798
1.440	0.00283118	0.00311455	0.00300907	0.00966199	8.1177
1.450	0.00283968	0.00318206	-0.00143608	0.00366061	8.1581
1.460	0.00280030	0.00318469	-0.00652501	-0.00326024	7.9780
1.470	0.00270798	0.00311494	-0.01196978	-0.01075343	7.5753
1.480	0.00256086	0.00296900	-0.01742825	-0.01843187	6.9707
1.490	0.00236051	0.00274708	-0.02256021	-0.02587794	6.2064
1.500	0.00211171	0.00245366	-0.02707718	-0.03265944	5.3403
1.510	0.00182172	0.00209750	-0.03077179	-0.03835793	4.4377
1.520	0.00149943	0.00169134	-0.03352209	-0.04260868	3.5640
1.530	0.00115461	0.00125106	-0.03527589	-0.04514529	2.7775
1.540	0.00079726	0.00079459	-0.03602735	-0.04583776	2.1251
1.550	0.00043733	0.00034038	-0.03579906	-0.04471304	1.6388
1.560	0.00008439	-0.00009420	-0.03463800	-0.04195172	1.3349
1.570	-0.00025259	-0.00049422	-0.03262539	-0.03786145	1.2132
1.580	-0.00056571	-0.00084830	-0.02989276	-0.03283417	1.2579
1.590	-0.00084868	-0.00114920	-0.02663236	-0.02729821	1.4407
1.600	-0.00109742	-0.00139398	-0.02309212	-0.02167540	1.7248
1.610	-0.00131052	-0.00158371	-0.01955120	-0.01634990	2.0715
1.620	-0.00148935	-0.00172307	-0.01628091	-0.01164930	2.4459
1.630	-0.00163778	-0.00181966	-0.01350180	-0.00783417	2.8228
1.640	-0.00176149	-0.00188333	-0.01134993	-0.00509015	3.1888
1.650	-0.00186701	-0.00192538	-0.00986207	-0.00351834	3.5418
1.660	-0.00196077	-0.00195763	-0.00898268	-0.00312339	3.8889
1.670	-0.00204828	-0.00199144	-0.00858790	-0.00380315	4.2405
1.680	-0.00213360	-0.00203658	-0.00851655	-0.00534619	4.6070
1.690	-0.00221912	-0.00210022	-0.00859742	-0.00744301	4.9942
1.700	-0.00230551	-0.00218602	-0.00866571	-0.00971342	5.4014
1.710	-0.00239187	-0.00229370	-0.00856747	-0.01174744	5.8202
1.720	-0.00247582	-0.00241887	-0.00815700	-0.01315284	6.2346
1.730	-0.00255351	-0.00255355	-0.00729484	-0.01359997	6.6210
1.740	-0.00261978	-0.00268689	-0.00585331	-0.01285561	6.9499
1.750	-0.00266830	-0.00280628	-0.00373190	-0.01080110	7.1877
1.760	-0.00269197	-0.00289852	-0.00087943	-0.00743453	7.3012
1.770	-0.00268351	-0.00295094	0.00268461	-0.00286105	7.2617
1.780	-0.00263624	-0.00295237	0.00685808	0.00272315	7.0512
1.790	-0.00254491	-0.00289400	0.01145963	0.00904824	6.6664
1.800	-0.00240642	-0.00277002	0.01624836	0.01578733	6.1217
1.810	-0.00222022	-0.00257809	0.02095505	0.02257289	5.4488
1.820	-0.00198847	-0.00231970	0.02531644	0.02901581	4.6935
1.830	-0.00171581	-0.00200021	0.02910401	0.03472967	3.9107
1.840	-0.00140890	-0.00162872	0.03214138	0.03936063	3.1575
1.850	-0.00107589	-0.00121758	0.03430918	0.04262045	2.4878
1.860	-0.00072584	-0.00078154	0.03554102	0.04431701	1.9464
1.870	-0.00036826	-0.00033671	0.03581635	0.04437643	1.5655
1.880	-0.00001264	0.00010069	0.03515570	0.04285128	1.3622
1.890	0.00033193	0.00051559	0.03362069	0.03991315	1.3379
1.900	0.00065721	0.00089514	0.03131755	0.03583117	1.4783
1.910	0.00095623	0.00122952	0.02839937	0.03094134	1.7566
1.920	0.00122380	0.00151250	0.02506235	0.02561259	2.1367
1.930	0.00145683	0.00174155	0.02153234	0.02021508	2.5784
1.940	0.00165458	0.00191773	0.01804230	0.01509380	3.0435
1.950	0.00181853	0.00204535	0.01480469	0.01054798	3.4997
1.960	0.00195207	0.00213140	0.01198536	0.00681505	3.9251
1.970	0.00205997	0.00218491	0.00968523	0.00405737	4.3087
1.980	0.00214762	0.00221607	0.00793385	0.00235095	4.6495
1.990	0.00222036	0.00223538	0.00669478	0.00167744	4.9537
2.000	0.00228293	0.00225268	0.00587973	0.00192160	5.2312
2.010	0.00233896	0.00227619	0.00536603	0.00287757	5.4914
2.020	0.00239078	0.00231168	0.00501251	0.00426548	5.7404
2.030	0.00243925	0.00236186	0.00467111	0.00575819	5.9786
2.040	0.00248375	0.00242606	0.00419429	0.00701491	6.2000
2.050	0.00252222	0.00250030	0.00344070	0.00771699	6.3917
2.060	0.00255122	0.00257766	0.00228227	0.00760019	6.5349
2.070	0.00256616	0.00264894	0.00061478	0.00647910	6.6073
2.080	0.00256159	0.00270357	-0.00162853	0.00426125	6.5854
2.090	0.00253161	0.00273052	-0.00446308	0.00095121	6.4491
2.100	0.00247050	0.00271927	-0.00784308	-0.00335375	6.1850
2.110	0.00237329	0.00266072	-0.01165946	-0.00847352	5.7912
2.120	0.00223640	0.00254791	-0.01574766	-0.01415872	5.2784
2.130	0.00205811	0.00237666	-0.01990423	-0.02010686	4.6717
2.140	0.00183882	0.00214602	-0.02390888	-0.02598125	4.0079
2.150	0.00158115	0.00185845	-0.02754712	-0.03143318	3.3324
2.160	0.00128974	0.00151988	-0.03062929	-0.03612728	2.6943
2.170	0.00097093	0.00113942	-0.03300332	-0.03976871	2.1412
2.180	0.00063240	0.00072879	-0.03456108	-0.04212934	1.7141
2.190	0.00028264	0.00030158	-0.03524018	-0.04306939	1.4431
2.200	-0.00006942	-0.00012772	-0.03502368	-0.04255071	1.3449
2.210	-0.00041493	-0.00054478	-0.03393958	-0.04063964	1.4214
2.220	-0.00074555	-0.00093641	-0.03206065	-0.03749889	1.6596
2.230	-0.00105388	-0.00129146	-0.02950323	-0.03337009	2.0336
2.240	-0.00133387	-0.00160150	-0.02642294	-0.02855015	2.5081
2.250	-0.00158121	-0.00186125	-0.02300533	-0.02336487	3.0420
2.260	-0.00179352	-0.00206868	-0.01945115	-0.01814300	3.5944
2.270	-0.00197044	-0.00222501	-0.01595748	-0.01319255	4.1282
2.280	-0.00211346	-0.00233433	-0.01269795	-0.00878035	4.6148
2.290	-0.00222563	-0.00240312	-0.00980573	-0.00511492	5.0356
2.300	-0.00231108	-0.00243959	-0.00736241	-0.00233270	5.3827
2.310	-0.00237447	-0.00245291	-0.00539442	-0.00048833	5.6574
2.320	-0.00242047	-0.00245238	-0.00387650	0.00044993	5.8670
2.330	-0.00245327	-0.00244655	-0.00274029	0.00059821	6.0225
